source,city,category,type,code,title,price,biomaterial_price,turnaround_time,url,scraped_at
Helix,Екатеринбург,Все анализы,complex,12-146,"Гибридизация In Situ (FISH, CISH, SISH) - с применением 1 зонда",30335,,До 12 суток,https://helix.ru/catalog/item/12-146,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,12-148,Определение перестройки гена ROS1 в ткани опухоли методом ИГХ,15785,,До 7 суток,https://helix.ru/catalog/item/12-148,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,12-141,Определение рецептора PD-L1 в ткани опухоли методом ИГХ,18195,,До 7 суток,https://helix.ru/catalog/item/12-141,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,12-145,Определение мутаций в гене C-KIT,25470,,До 12 суток,https://helix.ru/catalog/item/12-145,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,12-147,Определение микросателлитной нестабильности MMR (MSI),30360,,До 12 суток,https://helix.ru/catalog/item/12-147,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,12-140,Определение онкопротеина р16ink4a,10185,,До 9 суток,https://helix.ru/catalog/item/12-140,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-287,Молекулярно-генетическое исследование копийности гена ERBB2 (статуст HER2/neu) в тканевом материале,8020,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-287,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-288,"Молекулярно-генетическое исследование транслокаций EML4-ALK, ROS1 и мутаций в гене MET при раке легкого",12525,,До 12 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-288,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-289,Молекулярно-генетическое исследование транслокаций гена ALK (немелкоклеточный рак легкого),8400,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-289,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-290,Молекулярно-генетическое исследование транслокаций гена ROS1 (немелкоклеточный рак легкого),8400,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-290,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-297,Выявление мутаций гена EGFR в тканях опухолей,7245,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-297,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-293,Молекулярно-генетическое исследование мутаций в гене IDH2 в биопсийном (операционном) материале,12600,,До 12 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-293,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-294,Определение метилирования гена MGMT в биопсийном (операционном) материале,12600,,До 12 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-294,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-296,Выявление мутаций гена NRAS в тканях опухолей,7245,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-296,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-299,Выявление мутаций гена c-KIT в тканях опухолей,9925,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-299,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-291,Молекулярно-генетическое исследование транслокации 1p/19q в биопсийном (операционном) материале,10770,,До 12 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-291,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-292,Молекулярно-генетическое исследование мутаций в гене IDH1 в биопсийном (операционном) материале,12600,,До 12 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-292,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-295,Выявление мутаций гена KRAS в тканях опухолей,7245,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-295,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-298,Выявление мутаций гена BRAF в тканях опухолей,7350,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-298,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-300,Выявление мутаций гена PDGFRa в тканях опухолей,8925,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-300,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-301,Выявление мутаций гена MET в тканях опухолей,8020,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-301,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-003,Антитела к спермальным антигенам (в крови),1135,,До 10 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-003,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-002,"Аллоиммунные антиэритроцитарные антитела (в том числе антирезусные), титр (непрямая проба Кумбса)",1320,,До 00:00 следующего дня,https://helix.ru/catalog/item/13-002,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-010,Антитела к рецепторам ТТГ (анти-pTTГ),1760,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-010,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-004,Антитела к спермальным антигенам (в сперме),1400,,До 10 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-004,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-007,"Антитела к двухцепочечной ДНК (анти-dsDNA), IgG",1345,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-007,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-008,"Антитела к инсулину, IgG",1050,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-008,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-303,Выявление мутаций гена POLE в тканях опухолей,8285,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-303,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-305,Оценка уровня экспрессии PDL1,7770,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-305,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-302,Выявление мутаций гена PIK3CA в тканях опухолей,12600,,До 12 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-302,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-304,Выявление мутаций гена TERT в тканях опухолей,8285,,До 14 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-304,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,12-306,Генотипирование микросателлитной нестабильности в биопсийном материала (MSI),4735,,До 11 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/12-306,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-001,Антитела к овариальным (текальным) антигенам,2530,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-001,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-020,Ревматоидный фактор,475,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-020,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-017,"Антитела к глиадину, IgA",1005,,До 10 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-017,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-018,"Антитела к глиадину, IgG",1060,,До 10 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-018,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-014,"Антитела к циклическому цитруллинсодержащему пептиду (АЦЦП), IgG",1620,,До 00:00 следующего дня. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-014,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-026,"Антитела к цитруллинированному виментину (анти-MCV), IgG",1665,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-026,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-024,Антитела к бета-2-гликопротеину,1125,,До 6 суток,https://helix.ru/catalog/item/13-024,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-021,Антитела к митохондриям (AMA),1950,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-021,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-022,Антитела к микросомальной фракции печени и почек (anti-LKM),1625,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-022,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-013,"Антифосфолипидные антитела, IgM",1090,,До 10 суток,https://helix.ru/catalog/item/13-013,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-016,"Антитела к островковым клеткам поджелудочной железы, IgG",2060,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-016,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-019,"Антифосфолипидные антитела, IgG",995,,До 10 суток,https://helix.ru/catalog/item/13-019,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-025,"Антикератиновые антитела (АКА), IgG",2340,,До 9 суток,https://helix.ru/catalog/item/13-025,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-033,"Антитела к тканевой трансглутаминазе, IgG",1445,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-033,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-034,"Антитела к тканевой трансглутаминазе, IgA",1455,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-034,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-027,"Антитела к базальной мембране клубочка, IgG",1705,,До 7 суток,https://helix.ru/catalog/item/13-027,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-032,"Антитела к эндомизию, IgA",1625,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-032,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-035,"Антиретикулиновые антитела (APA), IgG и IgA",1540,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-035,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-036,"Антитела к десмосомам кожи, IgG",2505,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-036,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-037,"Антитела к эпидермальной базальной мембране, IgG",1905,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-037,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-031,Антитела к гладким мышцам,1610,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-031,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-038,"Антитела к миокарду, IgG",1540,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-038,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-039,"Антитела к скелетным мышцам, IgG",1630,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-039,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-029,"Антитела к клеткам сосудистого эндотелия (HUVEC), IgG",1900,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-029,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-030,Антитела к париетальным (обкладочным) клеткам желудка,1785,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-030,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-047,"Антитела к кардиолипину, IgG и IgM",2415,,До 7 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-047,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-060,Диагностика системной красной волчанки,5000,,До 7 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-060,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-058,Диагностика рассеянного склероза (изоэлектрофокусирование олигоклонального IgG в ликворе и сыворотке),5535,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-058,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-053,"Антитела к миелопероксидазе (anti-МРО, IgG)",1505,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-053,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-052,"Антитела к цитоплазме нейтрофилов, IgG (с определением типа свечения)",1595,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-052,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-041,Антитела к стероидпродуцирующим клеткам надпочечника,1365,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-041,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-045,"Антинуклеарный фактор на HEp-2-клетках, IgG",1420,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-045,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-050,Ангиотензинпревращающий фермент сыворотки,2680,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-050,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-040,"Диагностика воспалительных полирадикулоневритов (антитела к ганглиозидам асиало-GM1, GM1, GM2, GD1a, GD1b, GQ1a, GQ1b, GT1a классов IgG/IgM)",7780,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-040,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-043,Антитела к стероидпродуцирующим клеткам яичка,1965,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-043,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-054,"Антитела к протеиназе-3 (anti-PR-3, IgG)",1505,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-054,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-048,"Антиперинуклеарный фактор, IgG",1225,,До 9 суток,https://helix.ru/catalog/item/13-048,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-070,Целиакия. Скрининг (дети до 2 лет),4990,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-070,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-061,Диагностика антифосфолипидного синдрома (АФС),3645,,До 7 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-061,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-062,Развернутая диагностика антифосфолипидного синдрома (АФС),4715,,До 7 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-062,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-065,Диагностика гранулематозных васкулитов,2870,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-065,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-066,Диагностика аутоиммунного поражения почек,4485,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-066,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-074,Диагностика пузырных дерматозов,4190,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-074,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-067,Скрининг аутоиммунного поражения печени,7970,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-067,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-069,Развернутая серология аутоиммунных заболеваний печени,11845,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-069,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-075,Диагностика воспалительных миокардиопатий,3320,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-075,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-064,Диагностика раннего ревматоидного артрита,7100,,До 9 суток,https://helix.ru/catalog/item/13-064,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-063,"Антинуклеарные антитела, IgG (анти-Sm, RNP/Sm, SS-A, SS-B, Scl-70, PM-Scl, PCNA, dsDNA, CENT-B, Jo-1, к гистонам, к нуклеосомам, Ribo P, AMA-M2), иммуноблот",4020,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-063,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-068,"Антитела к антигенам аутоиммунных заболеваний печени (растворимому антигену печени (SLA/LP), антитела к цитозольному антигену (LC-1),антитела к микросомам печени-почек 1 типа (LKM-1), антитела к митохондриям М2 (AMA-M2), пируват-декарбоксилазному комплексу митохондрий (PDC-M23E), антитела к антигену Sp100, антитела к антигенам PML и gp210), IgG (иммуноблот)",4085,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-068,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-078,Целиакия. Скрининг (взрослые и дети старше 2 лет),1735,,До 6 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-078,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-079,Целиакия. Расширенное серологическое обследование,8255,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-079,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-080,Совместное определение антикератиновых антител и антиперинуклеарного фактора,3395,,До 9 суток,https://helix.ru/catalog/item/13-080,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-088,Антитела к тиреопероксидазе (антиТПО),585,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-088,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-087,Антитела к тиреоглобулину (антиТГ),645,,До 2 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-087,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-090,"Антитела к одноцепочечной ДНК (anti-ssDNA, IgG)",1910,,До 12 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-090,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-082,"Антитела к тромбоцитам, IgG",3375,,До 9 суток,https://helix.ru/catalog/item/13-082,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-077,"Иммуноблот при полимиозите (Мi2b, Ku, Pm-Scl100, PM-Scl75, Jo-1, SRP, PL-7, PL-12 EJ, OJ, Ro-52)",5850,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-077,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-081,Панель антител цитоплазмы нейтрофилов (АНЦА),3980,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-081,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-076,"Диагностика паранеопластических энцефалитов (антитела к антигенам белого и серого вещества мозга (Yo-1, Hu, Ri) и мембранному антигену (Ma)",6140,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-076,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-089,"Антитела к глутаматдекарбоксилазе (анти-GAD), IgG",2260,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-089,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-091,"Развернутая диагностика склеродермии, IgG (иммуноблот антинуклеарных антител: анти-Scl-70, CENT-A, CENT-B, RP11, RP155, Fibrillarin, NOR90, Th/To, PM-Scl 100/75, Ku, PDGFR, Ro-52)",5085,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-091,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-094,Кальпротектин в кале,3335,,До 8 суток,https://helix.ru/catalog/item/13-094,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-102,"Антитела к двуспиральной ДНК, IgG (высокоспецифичный метод)",1425,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-102,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-099,Скрининг миеломной болезни и парапротеинемий (иммунофиксация сыворотки крови с пентавалентной сывороткой),2205,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-099,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-101,"Белок Бенс-Джонса в моче, количественно (иммунофиксация мочи)",4200,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-101,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-104,"Антитела к фосфатидилсерин-протромбиновому комплексу (PS-PT), суммарные",1535,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-104,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-106,"Диагностика мембранозной нефропатии (антитела к рецептору фосфолипазы А2, IgG)",3200,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-106,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-107,"Антитела к сахаромицетам (Sacchаromyces cerevisiae), (ASCA, IgG)",1345,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-107,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-092,Диагностика миастении (антитела к ацетилхолиновому рецептору (АхР)),6170,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-092,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-093,"Антитела к нуклеосомам, IgG",1405,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-093,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-096,Диагностика аутоиммунного панкреатита (определение концентрации антител класса IgG4),1955,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-096,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-097,"Антитела к асиалогликопротеиновому рецептору (ASGPR), IgG",1970,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-097,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-108,"Антитела к сахаромицетам (Sacchаromyces cerevisiae), (ASCA, IgA)",1320,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-108,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-120,"Антитела к аннексину V, IgM",1665,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-120,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-119,"Антитела к аннексину V, IgG",1665,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-119,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-112,"Антитела к десмоглеину-3, IgG",2595,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-112,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-116,"Антитела к антигенам клеток поджелудочной железы (GAD/IA-2), IgG",1850,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-116,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-109,"Антитела к цитоплазме нейтрофилов (АНЦА), IgA",1455,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-109,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-110,"Антитела к бокаловидным клеткам кишечника, IgG",1510,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-110,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-113,"Антитела к белку BP180, IgG",2510,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-113,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-114,"Антитела к белку BP230, IgG",2510,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-114,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-115,"Антитела к аквапорину 4 (NMO, IgG)",2990,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-115,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-118,"Антитела к антигенам миелина, IgG",1695,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-118,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-111,"Антитела к десмоглеину-1, IgG",2595,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-111,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-117,"Антитела к тирозинфосфатазе (IA-2, IgG)",1940,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-117,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,complex,13-121,Комбинированное обследование при воспалительных заболеваниях кишечника,6860,,До 8 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-121,2026-08-02T07:17:09.253Z
Helix,Екатеринбург,Все анализы,analysis,13-130,"Антитела к кардиолипину, IgG",1180,,До 9 суток. Указанный срок не включает день взятия биоматериала,https://helix.ru/catalog/item/13-130,2026-08-02T07:17:09.253Z
